DFO_VOI,ssvid,imo,poor_id,vessel_id,shipname,callsign,vessel_flag_best,vessel_class_best,geartype_best,trip_id,trip_start,start_port_iso3,start_port_label,trip_start_confidence,trip_duration_days,num_encounters,num_loitering,num_fishing
false,412549358,9930571,false,4f761ab51-1f52-4686-1799-6a13c0109277,FU YUAN YU 8732,BZW1O,CHN,fishing,fishing,412549358-4f761ab51-1f52-4686-1799-6a13c0109277-018f1bb57178,2024-04-26 18:40:27.000000 UTC,CHN,TAIZHOU,4,52.21,1,88,74
false,412549359,,false,350afe208-8a86-d0e0-533d-42297c715656,FU YUAN YU 8733,BZW2O,CHN,fishing,fishing,412549359-350afe208-8a86-d0e0-533d-42297c715656-018ee12f76c0,2024-04-15 09:56:08.000000 UTC,CHN,TAIZHOU,4,63.58,1,99,78
true,412549366,9933731,false,d9bc7809f-f1ce-4fa1-82ed-2f6e434eaa17,FUYUANYU  8638,BZW6V,CHN,fishing,fishing,412549366-d9bc7809f-f1ce-4fa1-82ed-2f6e434eaa17-018ee0a547c0,2024-04-15 07:25:12.000000 UTC,CHN,TAIZHOU,4,63.67,3,102,86
true,412549371,,false,fd3caead4-4745-dbc4-1130-0370911b8544,FUYUANYU  8642,BZ8VX,CHN,fishing,fishing,412549371-fd3caead4-4745-dbc4-1130-0370911b8544-018ef1261a70,2024-04-18 12:19:50.000000 UTC,CHN,TAIZHOU,4,60.46,3,89,80
true,412549373,,false,6316db9af-f110-8d4d-b61b-4e43a6971bdd,FUYUANYU 8644,BZ3VX,CHN,fishing,fishing,412549373-6316db9af-f110-8d4d-b61b-4e43a6971bdd-018ef05acb90,2024-04-18 08:37:46.000000 UTC,CHN,TAIZHOU,4,60.63,2,71,83
true,412549374,,false,6b6ffb4c6-6807-c452-0b7e-db9f171e3b61,FUYUANYU8645,BZW7V,CHN,fishing,fishing,412549374-6b6ffb4c6-6807-c452-0b7e-db9f171e3b61-018ef03e17e8,2024-04-18 08:06:25.000000 UTC,CHN,TAIZHOU,4,60.63,4,94,109
true,412549375,9934589,false,f46f7a258-828a-8f8f-878e-845e99208dd3,FYUANYU 8646,BZ2VZ,CHN,fishing,fishing,412549375-f46f7a258-828a-8f8f-878e-845e99208dd3-018ef03486b0,2024-04-18 07:55:58.000000 UTC,CHN,TAIZHOU,4,60.67,2,95,113
false,412549473,9861275,false,912c09db9-9673-7942-3ff4-376280f24538,LURONGYUANYUYUN178,BZYF3,CHN,carrier,carrier,412549473-912c09db9-9673-7942-3ff4-376280f24538-018fc2d53218,2024-05-29 05:31:43.000000 UTC,KOR,BUSAN,4,19.75,4,19,0
false,412549487,8573106,false,ab44b2173-3e08-51c7-30a6-5c80b493e68b,FU YUAN YU 8281,BZW1Z,CHN,fishing,fishing,412549487-ab44b2173-3e08-51c7-30a6-5c80b493e68b-018eaca72d08,2024-04-05 05:07:01.000000 UTC,KOR,BUSAN,4,73.75,2,122,161
false,412549488,8573118,false,1ab4dabcf-fd7e-f79d-10d0-8aa19023ca7a,FU YUAN YU 8282,BZW2Z,CHN,fishing,fishing,412549488-1ab4dabcf-fd7e-f79d-10d0-8aa19023ca7a-018e9e0cecd8,2024-04-02 09:03:51.000000 UTC,KOR,BUSAN,4,76.58,3,130,202
false,412549489,8573120,false,fafef5664-44b7-e789-5a28-82b1434f965a,FUYUANYU8283,BZW3Z,CHN,fishing,fishing,412549489-fafef5664-44b7-e789-5a28-82b1434f965a-018e9f406f80,2024-04-02 14:39:44.000000 UTC,KOR,BUSAN,4,76.38,0,93,133
false,412549491,8573132,false,a55283248-86c3-36a8-0318-47c65a29aef0,FU YUAN YU 8285,BZW5Z,CHN,fishing,fishing,412549491-a55283248-86c3-36a8-0318-47c65a29aef0-018ea11a01e0,2024-04-02 23:17:00.000000 UTC,KOR,BUSAN,4,76.0,2,109,176
false,412549492,8573144,false,dcdffe911-16aa-73f8-7587-25af5e914589,FUYUANYU8286,BZW6Z,CHN,fishing,fishing,412549492-dcdffe911-16aa-73f8-7587-25af5e914589-018e9d84cd30,2024-04-02 06:35:10.000000 UTC,KOR,BUSAN,4,76.71,1,119,149
false,412549493,8573156,false,2d2b850bf-f0b7-e902-2ca4-3d0725dfd404,FU YUAN YU 8287,BZW7Z,CHN,fishing,fishing,412549493-2d2b850bf-f0b7-e902-2ca4-3d0725dfd404-018ea11b2ea8,2024-04-02 23:18:17.000000 UTC,KOR,BUSAN,4,76.0,2,130,160
false,412549495,8573168,false,5f0bb5ac3-3daf-f758-010a-d3e10b2c2ba5,FUYUANYU8288,BZW8Z,CHN,fishing,fishing,412549495-5f0bb5ac3-3daf-f758-010a-d3e10b2c2ba5-018e9e291bb0,2024-04-02 09:34:38.000000 UTC,KOR,BUSAN,4,76.58,2,113,182
false,412549496,8573170,false,b03025fa9-98c5-323b-8273-81da1edeb5f6,FUYUANYU8289,BZW9Z,CHN,fishing,fishing,412549496-b03025fa9-98c5-323b-8273-81da1edeb5f6-018e9ea70de0,2024-04-02 11:52:12.000000 UTC,KOR,BUSAN,4,76.5,2,122,168
false,412549497,9929156,false,26876cd96-6cfa-b355-a348-63995ebf558f,FUYUANYU8290,BZW4Z,CHN,fishing,fishing,412549497-26876cd96-6cfa-b355-a348-63995ebf558f-018ea121b2a0,2024-04-02 23:25:24.000000 UTC,KOR,BUSAN,4,76.0,1,126,168
false,412549498,9929168,false,f1b303084-4fd6-4063-f4f2-3340564bc307,FUYUANYU8291,BZW1X,CHN,fishing,fishing,412549498-f1b303084-4fd6-4063-f4f2-3340564bc307-018e9d9f5240,2024-04-02 07:04:08.000000 UTC,KOR,BUSAN,4,76.67,3,126,165
false,412549501,9920930,false,83592c8a0-043c-415c-0632-61404d477522,FU YUAN YU YUN 878,BZW8Y,CHN,carrier,carrier,412549501-83592c8a0-043c-415c-0632-61404d477522-018fecfbfb80,2024-06-06 09:58:08.000000 UTC,KOR,BUSAN,4,11.58,0,4,5
false,412549507,9930997,false,38e7e78e4-46ea-a1c3-fd49-72cd64140842,FU YUAN YU 7008,BZU2D,CHN,fishing,fishing,412549507-38e7e78e4-46ea-a1c3-fd49-72cd64140842-018ee603d290,2024-04-16 08:26:34.000000 UTC,KOR,BUSAN,4,62.63,0,104,103
false,412549508,9930868,false,2ffd83caf-f9a5-24d6-5aef-859090b2c5c2,FU YUAN YU 7009,BZU3D,CHN,fishing,fishing,412549508-2ffd83caf-f9a5-24d6-5aef-859090b2c5c2-018ee6edadc0,2024-04-16 12:42:00.000000 UTC,KOR,BUSAN,4,62.46,1,103,127
false,412549509,9930870,false,669489d81-1c77-0e31-7b1e-41069a47ab3e,FU YUAN YU 7010,BZU4D,CHN,fishing,fishing,412549509-669489d81-1c77-0e31-7b1e-41069a47ab3e-018ee79a9b48,2024-04-16 15:50:53.000000 UTC,KOR,BUSAN,4,62.33,0,107,73
false,412549511,9930882,false,4cf88a58e-ea57-81fb-1df7-bf9bb0c23453,FU YUAN YU 7011,BZU5D,CHN,fishing,fishing,412549511-4cf88a58e-ea57-81fb-1df7-bf9bb0c23453-018ee5aa2d58,2024-04-16 06:48:39.000000 UTC,KOR,BUSAN,4,62.71,1,106,82
false,412549512,9930894,false,e926d3ad6-6ace-207a-0c55-1d6dabeb28ad,FU YUAN YU 7012,BZU6D,CHN,fishing,fishing,412549512-e926d3ad6-6ace-207a-0c55-1d6dabeb28ad-018ee6262f70,2024-04-16 09:04:06.000000 UTC,KOR,BUSAN,4,62.58,1,88,83
true,412549515,9920954,false,5e825d3fe-ee7e-c37a-1d20-24d328ddd8b9,FU YUAN YU YUN 991,BZ2US,CHN,carrier,carrier,412549515-5e825d3fe-ee7e-c37a-1d20-24d328ddd8b9-018d19dd48c8,2024-01-17 23:59:09.000000 UTC,CHN,HONGKONG,4,152.0,14,78,0
true,412549528,8537360,false,b7f72689e-ec06-1971-a0ca-45356139c1bc,XIN HAI LENG 1,BZT08,CHN,carrier,carrier,412549528-b7f72689e-ec06-1971-a0ca-45356139c1bc-018f60e207e8,2024-05-10 05:02:57.000000 UTC,CHN,CHN-2289,4,38.75,13,48,0
false,412549529,,false,9f95d7d5b-bade-4866-935b-66025e70e8b5,XIN HAI LENG 2,BZTO9,CHN,carrier,carrier,412549529-9f95d7d5b-bade-4866-935b-66025e70e8b5-018fbce442b8,2024-05-28 01:50:27.000000 UTC,CHN,ZHOUSHAN,4,20.92,0,6,0
false,412549529,,false,216a4136b-b161-2f94-e88e-c6adc5a7c56f,XINHAILENG2,BZT09,CHN,carrier,carrier,412549529-216a4136b-b161-2f94-e88e-c6adc5a7c56f-018c1a637980,2023-11-29 09:22:56.000000 UTC,CHN,NINGBO,4,201.58,11,19,0
true,412549556,8607244,false,b47d73bc2-2ed4-e645-4a52-705ce3584e01,HAILI,BIWV,CHN,carrier,carrier,412549556-b47d73bc2-2ed4-e645-4a52-705ce3584e01-018f1edbdec8,2024-04-27 09:21:17.000000 UTC,KOR,BUSAN,4,51.58,3,30,77
false,412694950,,false,f025c4c84-4487-4bea-102f-0f7e6c063dc7,FUYUANYU F86,BZ1UR,CHN,carrier,carrier,412694950-f025c4c84-4487-4bea-102f-0f7e6c063dc7-018ff1442c80,2024-06-07 05:55:28.000000 UTC,CHN,TAIZHOU,4,10.75,0,2,0
false,413459180,9787716,false,b1337cf7d-d652-70fd-138c-9e11877ea8bc,YONG FA YUN 10,BLBM9,CHN,carrier,carrier,413459180-b1337cf7d-d652-70fd-138c-9e11877ea8bc-018fd33b9b10,2024-06-01 09:57:30.000000 UTC,KOR,BUSAN,4,16.58,4,6,0
false,413707480,,false,f77cd5cd5-53e7-b6db-d1ae-e1ae1facf401,ZHEN   HUA,BOVF8,CHN,carrier,carrier,413707480-f77cd5cd5-53e7-b6db-d1ae-e1ae1facf401-01902352d730,2024-06-16 23:12:30.000000 UTC,CHN,CHAOZHOU,3,1.0,0,0,0
true,416000013,,false,44229c77c-c5a9-f6da-fe00-1181c21c9cd3,HORNG YIH FWU NO268,BJ4593,TWN,fishing,drifting_longlines,416000013-44229c77c-c5a9-f6da-fe00-1181c21c9cd3-018e4f9589c0,2024-03-18 03:23:04.000000 UTC,TWN,SUAO,4,91.83,0,61,152
true,416000141,,false,c04309ae4-4ae9-3453-5220-6978d617c866,HORNG YIH FWU NO.168,BJ4551,TWN,fishing,drifting_longlines,416000141-c04309ae4-4ae9-3453-5220-6978d617c866-018a1643aac0,2023-08-21 04:04:08.000000 UTC,TWN,SUAO,4,301.79,0,8,17
false,416000205,,false,e0695fd39-9713-6460-ca30-650f23860673,MAN I FENG NO22,BJ4483,TWN,fishing,drifting_longlines,416000205-e0695fd39-9713-6460-ca30-650f23860673-018f93a52200,2024-05-20 01:37:04.000000 UTC,TWN,LIUQIU,4,28.92,0,13,38
true,416000206,,false,d6d94f8ad-d1d8-c728-f44f-a4d636798386,BJ4482,BJ4482,TWN,fishing,fishing,416000206-d6d94f8ad-d1d8-c728-f44f-a4d636798386-018f1939af90,2024-04-26 07:06:02.000000 UTC,TWN,DONGGANG,4,52.67,1,36,40
false,416000237,,false,023089867-7010-d739-f2e8-bd5e7e4643e0,LIAN HER FA,BJ4681,TWN,fishing,drifting_longlines,416000237-023089867-7010-d739-f2e8-bd5e7e4643e0-018edf3fcc20,2024-04-15 00:54:44.000000 UTC,TWN,DONGGANG,4,63.96,0,43,8
false,416000284,,false,aa5af2fc3-359d-9770-bb56-80645e4bfc83,YU SHENG FA,BJ4622,TWN,fishing,drifting_longlines,416000284-aa5af2fc3-359d-9770-bb56-80645e4bfc83-018fc1f9ba80,2024-05-29 01:32:00.000000 UTC,TWN,DONGGANG,4,19.92,0,8,15
false,416000594,,false,ead5686a6-6823-f934-5f1d-7aec735376e7,SHENG YU NO.36,YYYY,TWN,fishing,drifting_longlines,416000594-ead5686a6-6823-f934-5f1d-7aec735376e7-018fc2336050,2024-05-29 02:34:58.000000 UTC,TWN,LIUQIU,4,19.88,0,7,15
true,416000855,,false,17be01f10-032c-7c09-55ac-5e6cd75d1f7b,LIEN YU FA NO31,BJ4736,TWN,fishing,drifting_longlines,416000855-17be01f10-032c-7c09-55ac-5e6cd75d1f7b-018fc7643bd0,2024-05-30 02:46:26.000000 UTC,TWN,DONGGANG,4,18.88,0,8,8
false,416001414,,false,94504e3f2-2a26-0dc5-187d-6c2e6b9b3e72,MAN YI NO 168,BJ4651,TWN,fishing,drifting_longlines,416001414-94504e3f2-2a26-0dc5-187d-6c2e6b9b3e72-018de3321de8,2024-02-26 02:15:29.000000 UTC,TWN,SUAO,4,112.88,0,71,205
false,416001833,,false,871448bb9-971e-0372-b9bb-9474b02e1b2d,CHINLONGFA,BJ4744,TWN,fishing,drifting_longlines,416001833-871448bb9-971e-0372-b9bb-9474b02e1b2d-018f5ad566b0,2024-05-09 00:51:26.000000 UTC,TWN,DONGGANG,4,39.96,2,33,57
false,416001965,,false,471c8b4ba-adda-cd14-bc71-221986a401df,JIN LONG YU NO.128,BJ4687,TWN,fishing,drifting_longlines,416001965-471c8b4ba-adda-cd14-bc71-221986a401df-018f7a4613a0,2024-05-15 03:22:44.000000 UTC,TWN,DONGGANG,4,33.83,0,16,41
true,416002096,,false,c0dbbd390-0d62-494e-499a-a5931ee0817f,DONG SHENG JYI NO 16,BJ3945,TWN,fishing,drifting_longlines,416002096-c0dbbd390-0d62-494e-499a-a5931ee0817f-018fe6434f50,2024-06-05 02:38:42.000000 UTC,TWN,DONGGANG,4,12.88,0,1,2
false,416002117,,false,5dbe25d5b-bb0b-8df0-b95e-033cf7fc8e59,SHENG YU,BJ4071,TWN,fishing,drifting_longlines,416002117-5dbe25d5b-bb0b-8df0-b95e-033cf7fc8e59-018f65406898,2024-05-11 01:24:31.000000 UTC,TWN,LIUQIU,4,37.92,0,26,57
true,416002147,,false,dfa3a5b77-7a61-1233-e4e0-33c3a4948f9f,JIN JAAN SHYANG NO.8,BJ4756,TWN,fishing,drifting_longlines,416002147-dfa3a5b77-7a61-1233-e4e0-33c3a4948f9f-018f89ad8328,2024-05-18 03:10:01.000000 UTC,TWN,DONGGANG,4,30.83,0,21,15
true,416002149,,false,d130bcd21-1f97-f5ec-0c87-d33854826fcd,JIN JAAN SHYANG NO68,BJ4498,TWN,fishing,drifting_longlines,416002149-d130bcd21-1f97-f5ec-0c87-d33854826fcd-018f93936308,2024-05-20 01:17:41.000000 UTC,TWN,LIUQIU,4,28.92,0,14,36
false,416002196,,false,47622ec28-819e-178b-18c8-7220ce86e108,MING JYH FWU NO12,BJ4770,TWN,fishing,drifting_longlines,416002196-47622ec28-819e-178b-18c8-7220ce86e108-018feb6daea8,2024-06-06 02:43:05.000000 UTC,TWN,DONGGANG,4,11.88,0,0,0
false,416002216,,false,d01cb93bb-be5f-f099-e72d-cf084c068035,CHERNG YIH MAAN,BJ4767,TWN,fishing,drifting_longlines,416002216-d01cb93bb-be5f-f099-e72d-cf084c068035-018f8413aca8,2024-05-17 01:03:53.000000 UTC,TWN,LIUQIU,4,31.92,0,16,40
true,416002231,,false,6a8655e6b-bec2-769c-2076-8361dc254bf2,JIN JAAN SHYANGNO168,BJ4773,TWN,fishing,drifting_longlines,416002231-6a8655e6b-bec2-769c-2076-8361dc254bf2-018f938be128,2024-05-20 01:09:29.000000 UTC,TWN,LIUQIU,4,28.92,0,13,42
false,416002291,,false,a03f1cb91-19d8-c564-8ae7-69521f8d59b7,JINN FWU TSAIR NO.66,BJ4785,TWN,fishing,drifting_longlines,416002291-a03f1cb91-19d8-c564-8ae7-69521f8d59b7-018f0dba20c8,2024-04-24 01:30:53.000000 UTC,TWN,DONGGANG,4,54.92,0,47,95
false,416002298,,false,0d586caac-ca93-1a84-c328-cb66a42ff990,JIN HAE FUN NO368,BJ4794,TWN,fishing,drifting_longlines,416002298-0d586caac-ca93-1a84-c328-cb66a42ff990-018fc721b490,2024-05-30 01:33:46.000000 UTC,TWN,DONGGANG,4,18.92,0,3,4
false,416002465,,false,3fedab1af-fe65-43b6-5245-6afdcbe3e41f,,BJ4809,TWN,fishing,drifting_longlines,416002465-3fedab1af-fe65-43b6-5245-6afdcbe3e41f-018611318358,2023-02-02 08:15:03.000000 UTC,TWN,DONGGANG,4,501.63,0,34,0
false,416002557,,false,bd6ebd84f-f2e2-61e5-d1d2-3e517bea5e51,YOU HER FA,BJ5208,TWN,fishing,drifting_longlines,416002557-bd6ebd84f-f2e2-61e5-d1d2-3e517bea5e51-018f749de540,2024-05-14 01:00:56.000000 UTC,TWN,DONGGANG,4,34.92,0,24,31
false,416002605,,false,f9d8387c5-5563-160f-058b-00a2b42bb6d8,YU CHUN NO166,BJ4837,TWN,fishing,drifting_longlines,416002605-f9d8387c5-5563-160f-058b-00a2b42bb6d8-018f8e4df5e8,2024-05-19 00:43:45.000000 UTC,TWN,LIUQIU,4,29.96,0,13,36
false,416002744,,false,14db5ffb4-4718-5855-bd16-e7d004db800a,CHIH CHI FENG NO.1,BJ4871,TWN,fishing,drifting_longlines,416002744-14db5ffb4-4718-5855-bd16-e7d004db800a-018fc7234300,2024-05-30 01:35:28.000000 UTC,TWN,DONGGANG,4,18.92,0,8,10
false,416002747,,false,7c3a9091b-bf9f-e0d0-077e-e38f1ee3c5c1,FWU TSAIR YIH NO.1,BJ4855,TWN,fishing,drifting_longlines,416002747-7c3a9091b-bf9f-e0d0-077e-e38f1ee3c5c1-018f03b90ff8,2024-04-22 02:53:31.000000 UTC,TWN,DONGGANG,4,56.88,2,45,93
false,416002904,,false,0cecb51fe-e0ed-5194-1345-226d0f184c17,JIN SING SHYANG NO7,BG3900,TWN,fishing,drifting_longlines,416002904-0cecb51fe-e0ed-5194-1345-226d0f184c17-018fc76bb5e0,2024-05-30 02:54:36.000000 UTC,TWN,DONGGANG,4,18.88,0,0,0
false,416002938,,false,8d2401eaa-ad1c-1017-2dfa-96bccbf80b1c,JIN MAN XIANG NO.36,,TWN,fishing,set_longlines,416002938-8d2401eaa-ad1c-1017-2dfa-96bccbf80b1c-018f17a3d520,2024-04-25 23:42:44.000000 UTC,TWN,DONGGANG,4,53.0,1,40,66
true,416002998,,false,28de34089-9664-0edd-c22a-5d4e53d4d9d8,LINE YU FA NO32,BJ4607,TWN,fishing,drifting_longlines,416002998-28de34089-9664-0edd-c22a-5d4e53d4d9d8-018fcc692938,2024-05-31 02:09:55.000000 UTC,TWN,DONGGANG,4,17.88,0,5,20
false,416003063,,false,04e0b95fc-c047-7973-d9b4-b3d6cc87d38b,JINFU-SHENG,BJ4036,TWN,fishing,drifting_longlines,416003063-04e0b95fc-c047-7973-d9b4-b3d6cc87d38b-018fc1fedb00,2024-05-29 01:37:36.000000 UTC,TWN,DONGGANG,4,19.92,0,10,30
false,416003315,,false,702b325e5-58d5-4b68-bce3-a55f3aa71d2e,SHUN YI SIN,BJ4995,TWN,fishing,drifting_longlines,416003315-702b325e5-58d5-4b68-bce3-a55f3aa71d2e-018eef2d9248,2024-04-18 03:08:45.000000 UTC,TWN,DONGGANG,4,60.83,2,55,97
false,416003735,,false,32f8c14a7-7871-3851-b0f6-f6b8dc87af6d,SHENG YU NO66,BJ4601,TWN,fishing,drifting_longlines,416003735-32f8c14a7-7871-3851-b0f6-f6b8dc87af6d-018fc77114e0,2024-05-30 03:00:28.000000 UTC,TWN,DONGGANG,4,18.83,0,0,1
false,416004048,,false,003685732-2def-9633-5591-319611870de1,JHAO FONG 11,BK7393,TWN,fishing,drifting_longlines,416004048-003685732-2def-9633-5591-319611870de1-018feb5ece10,2024-06-06 02:26:50.000000 UTC,TWN,DONGGANG,4,11.88,0,0,0
false,416004363,,false,86747ee66-6fb3-238d-5361-a2a6505cdb65,JIA CHENG NO.168,BJ5087,TWN,fishing,drifting_longlines,416004363-86747ee66-6fb3-238d-5361-a2a6505cdb65-018de8722ff0,2024-02-27 02:43:34.000000 UTC,TWN,SUAO,4,111.88,0,90,237
false,416007494,,false,51afbfee3-3410-da7e-d6c1-5173ddcbaba2,JIA CHENG NO.268,BG3808,TWN,fishing,drifting_longlines,416007494-51afbfee3-3410-da7e-d6c1-5173ddcbaba2-018de87763f8,2024-02-27 02:49:15.000000 UTC,TWN,SUAO,4,111.88,0,89,237
false,416217900,,false,d16d31708-8daf-817a-195c-f4bb7671ca66,CHANG YI NO.38,BJ4986,TWN,fishing,drifting_longlines,416217900-d16d31708-8daf-817a-195c-f4bb7671ca66-018fc1fb8f40,2024-05-29 01:34:00.000000 UTC,TWN,DONGGANG,4,19.92,0,2,7
false,416219600,,false,c63d4891b-b941-a75a-93ff-20bba14a6672,SHENG YI CAI NO166,BJ4642,TWN,fishing,drifting_longlines,416219600-c63d4891b-b941-a75a-93ff-20bba14a6672-018f9dc66cd0,2024-05-22 00:49:38.000000 UTC,TWN,DONGGANG,4,26.96,0,9,26
true,416225800,,false,f9852da5a-a594-fab0-764e-d472e495f314,MAN QING FONG NO33,BJ4419,TWN,fishing,drifting_longlines,416225800-f9852da5a-a594-fab0-764e-d472e495f314-018ffb078c58,2024-06-09 03:25:27.000000 UTC,TWN,DONGGANG,4,8.83,0,0,0
true,416227600,,false,3140e9468-8c50-c165-7f35-a99a3b2550af,YOU JI YI,BJ5003,TWN,fishing,drifting_longlines,416227600-3140e9468-8c50-c165-7f35-a99a3b2550af-018f3c14ef20,2024-05-03 01:32:36.000000 UTC,TWN,DONGGANG,4,45.92,2,27,78
false,416227800,,false,44f46638f-fb41-95ca-4eca-2acc0247013d,,BJ5004,TWN,fishing,drifting_longlines,416227800-44f46638f-fb41-95ca-4eca-2acc0247013d-018f08b8a630,2024-04-23 02:11:10.000000 UTC,TWN,DONGGANG,4,55.88,1,40,90
false,416229500,,false,d268e6049-91a0-128e-1fcd-e8ccf972cb62,HAI CHIEN HSING 16,BJ3546,TWN,fishing,drifting_longlines,416229500-d268e6049-91a0-128e-1fcd-e8ccf972cb62-018fc227bbd8,2024-05-29 02:22:15.000000 UTC,TWN,DONGGANG,4,19.88,0,2,2
false,416236800,8682074,false,5f6f5b9c2-2517-9f7a-2754-69b6cde7724f,XING HUA SHENG NO669,BI2609,TWN,fishing,squid_jigger,416236800-5f6f5b9c2-2517-9f7a-2754-69b6cde7724f-0190015ea028,2024-06-10 08:58:17.000000 UTC,KOR,BUSAN,4,7.63,0,0,0
false,416757000,,false,e051833a0-0baf-f31b-2814-5cc94e4175ce,SHIAN MAAN NO.12,BI2043,TWN,fishing,squid_jigger,416757000-e051833a0-0baf-f31b-2814-5cc94e4175ce-018ff0a17828,2024-06-07 02:57:45.000000 UTC,TWN,KAOHSIUNG,4,10.88,0,0,0
false,416758000,,false,c78f659c5-5660-200b-49a4-42143086477d,MAAN SHIAN NO.12,BI2143,TWN,fishing,squid_jigger,416758000-c78f659c5-5660-200b-49a4-42143086477d-018ff0b07418,2024-06-07 03:14:07.000000 UTC,TWN,KAOHSIUNG,4,10.83,0,0,0
false,431000159,,false,7760513fd-dd9f-4b57-cdb8-c2dccc5de509,DAISHI MARU NO.78,JD2354,JPN,carrier,carrier,431000159-7760513fd-dd9f-4b57-cdb8-c2dccc5de509-019022e6c338,2024-06-16 21:14:27.000000 UTC,JPN,KESENNUMA,3,1.08,0,0,0
false,431002015,,false,be347c8b6-666e-9c78-b504-4bc59c408f54,DAISHIMARU NO.16,,JPN,fishing,purse_seines,431002015-be347c8b6-666e-9c78-b504-4bc59c408f54-0190237c5c18,2024-06-16 23:57:51.000000 UTC,JPN,SHIOGAMA,3,1.0,0,0,0
false,431002191,9579999,false,f71e2c995-5f2e-0326-f5f9-4a70cab0dd6c,CHOKAIMARU,JD3143,JPN,fishing,drifting_longlines,431002191-f71e2c995-5f2e-0326-f5f9-4a70cab0dd6c-018fdbb3b250,2024-06-03 01:25:38.000000 UTC,JPN,HACHINOHE,4,14.92,0,18,33
false,431006099,,false,ee5c7e780-0350-8781-04b6-efdf1dddc43e,SAGAMYOJIN MARUNO.23,7JSU,JPN,fishing,pole_and_line,431006099-ee5c7e780-0350-8781-04b6-efdf1dddc43e-01901ac06da8,2024-06-15 07:15:37.000000 UTC,JPN,KESENNUMA,4,2.67,0,0,0
false,431008347,,false,25f603b26-6d1a-c039-c4a8-096ba0d17a92,DAISHIMARU NO.11,,JPN,carrier,carrier,431008347-25f603b26-6d1a-c039-c4a8-096ba0d17a92-0190237dd318,2024-06-16 23:59:27.000000 UTC,JPN,KESENNUMA,3,1.0,0,0,0
false,431046000,,false,8dbd95455-5c5a-831f-bb5b-8a960c0622c9,KOEIMARU,JH3463,JPN,fishing,pole_and_line,431046000-8dbd95455-5c5a-831f-bb5b-8a960c0622c9-0190237e3c90,2024-06-16 23:59:54.000000 UTC,JPN,KESENNUMA,3,1.0,0,0,0
false,431069000,,false,ea98f409f-fbda-ef33-da76-b99918278909,SAGAMYOJINMARU NO.88,7KCP,JPN,fishing,pole_and_line,431069000-ea98f409f-fbda-ef33-da76-b99918278909-019022f9b6c8,2024-06-16 21:35:09.000000 UTC,JPN,JPN-488,4,1.08,0,0,0
false,431171000,,false,a3275946c-cc38-5731-791a-2c52feb9b1b6,ASAHI MARU NO8,JDYL,JPN,fishing,pole_and_line,431171000-a3275946c-cc38-5731-791a-2c52feb9b1b6-018fc2dcac28,2024-05-29 05:39:53.000000 UTC,JPN,ONAGAWA,4,19.75,0,7,37
false,431200060,,false,b02699299-9eb9-f497-6a33-140021acbc7f,EISEIMARU NO.8,JEED,JPN,fishing,pole_and_line,431200060-b02699299-9eb9-f497-6a33-140021acbc7f-018fcdf12cb0,2024-05-31 09:18:06.000000 UTC,JPN,YAIZU,4,17.58,0,11,8
false,431200140,,false,c6d04361d-d47a-b930-db6c-54372e12cf3c,YASUICHIMARU,JH3405,JPN,fishing,pole_and_line,431200140-c6d04361d-d47a-b930-db6c-54372e12cf3c-01900eb75bc0,2024-06-12 23:10:16.000000 UTC,JPN,JPN-488,4,5.0,0,0,0
false,431200150,,false,52b0a84e2-21f9-f0d4-2ad9-29626ac66c55,FUKUTOKUMARU NO.88,JH3407,JPN,fishing,pole_and_line,431200150-52b0a84e2-21f9-f0d4-2ad9-29626ac66c55-01900f42c728,2024-06-13 01:42:33.000000 UTC,JPN,JPN-488,4,4.92,0,1,0
false,431200170,,false,b3c17864d-d928-4d6d-7394-6bd23c473a2b,SENSHOMARU NO.1,JH3414,JPN,fishing,pole_and_line,431200170-b3c17864d-d928-4d6d-7394-6bd23c473a2b-01900f8e4b30,2024-06-13 03:05:02.000000 UTC,JPN,JPN-488,4,4.83,0,1,0
false,431200184,,false,749ebc17a-a02f-7ab6-437a-83b2cc115c59,SAGAMYOJINMARU NO.83,JH3456,JPN,fishing,pole_and_line,431200184-749ebc17a-a02f-7ab6-437a-83b2cc115c59-01902317d9a0,2024-06-16 22:08:04.000000 UTC,JPN,KESENNUMA,4,1.04,0,0,0
false,431200254,,false,68b8f1ceb-b8cb-227e-1c17-9111331f6598,SANKO MARU,JH3458,JPN,fishing,pole_and_line,431200254-68b8f1ceb-b8cb-227e-1c17-9111331f6598-019013321e10,2024-06-13 20:02:50.000000 UTC,JPN,TATEYAMA,4,4.13,0,0,0
false,431200970,,false,c20939f70-01a7-5612-a572-d2060aa95d83,EISEI MARU NO.31,JJCP,JPN,fishing,pole_and_line,431200970-c20939f70-01a7-5612-a572-d2060aa95d83-018fd2a5fe48,2024-06-01 07:14:05.000000 UTC,JPN,ISHINOMAKI,4,16.67,0,13,3
false,431255000,9775189,false,857bc389a-a39c-4fe7-8af9-e569262d6a5d,NIKKOMARU NO111,7JUT,JPN,fishing,pole_and_line,431255000-857bc389a-a39c-4fe7-8af9-e569262d6a5d-018fcd42c828,2024-05-31 06:07:37.000000 UTC,JPN,ONAGAWA,4,17.71,0,4,38
